Word,POS
ವಾಯಾ,noun
ಏ,verb
ವಾಳಿ,preposition
ಅನ,conjunction
ಕುವಾರಿ,noun
ಛೋರಿವೋ,noun
ಏ,pronoun
ಹಬ್ಬಾಮ,noun
ಉತ್ಸಾಹೇತಿ,verb
ನಾಚಚ,verb
<END>,
<START>,
ಡಾವ,adjective
ಬಾಯಿಗೋಳೆ,noun
ವೀರ,noun
ಕಥಾ,noun
ಅನ,conjunction
ರೋಮ್ಯಾಂಟಿಕ್,noun
ಗೀದೆ,noun
ಗೀದಗಾವಚ,verb
<END>,
<START>,
ವಿಭಿನ್ನ,noun
ಪ್ರಕಾರೇರ,noun
ಭಂಗಿನೋ,noun
ದೇಕೇನ,verb
ಮಳಚ,verb
<END>,
<START>,
ದಸ,adjective
ದಾಡೆರ,noun
ಲಗಾ,adverb
ನಾಚೆರೋ,noun
ಗೀದಗಾಯೆರೋ,noun
ಮೋಟೋ,adjective
ಕಾರ್ಯಕ್ರಮ,noun
ರಚ,verb
<END>,
<START>,
ಏ,pronoun
ಅವಸರೇನುಪರ,noun
ಗೀದಗಾವ,verb
ಜೆ,preposition
ಗೀದೇನುನ,noun
ವಿಭಿನ್ನ,noun
ಶ್ರೇಣಿಮ,noun
ವರ್ಗಿಕೃತ,verb
ಕರಮಲೆಚ,verb
<END>,
<START>,
ಶ್ರೀ,noun
ಕೃಷ್ಣಾರ,noun
ಗೀದೆ,noun
<END>,
<START>,
ದೂಸರ್,noun
ದೇವೇನೂರ,noun
ಗೀದೆ,noun
<END>,
<START>,
ಶ್ರೀ,noun
ಕೃಷ್ಣಾ,noun
ರ,preposition
ಬಗ್ಗೆ,conjunction
ಪಹೇಲಿರ,adverb
ಗೀದೆ,noun
<END>,
<START>,
ಏ,pronoun
ಗೀದೇನುಮ,noun
ಭಗವಾನ,noun
ಕೃಷ್ಣಾರ,noun
ಜನ್ಮೇರ,noun
ಹಿನ್ನೆಲೆ,noun
ಚ,verb
<END>,
<START>,
ನಾಚತೆ,verb
ಗೀದೆ,noun
ಗೀದಗಾವಚ,noun
<END>,
<START>,
ಗೋಪಿಕಾನೂರ,noun
ಸಂಗೀತೆಮ,noun
ಭಗವಾನ,noun
ಕೃಷ್ಣಾ,noun
ಮೋಟೋ,adjective
ವ,verb
ಜೋಣ,preposition
ಅನ,conjunction
ಆನಂದ,verb
ಲ,verb
ಜೋಣ,preposition
<END>,
<START>,
ಕೃಷ್ಣಾ,noun
ವೋರ,pronoun
ಮಾಸಿ,noun
ಯಶೋದಾ,noun
ನ,preposition
ಸತಾವ,verb
ಜೋಣ,preposition
ಅತ್,adverb
ಏಕ,adjective
ಗೀದ,noun
ಚ,verb
<END>,
<START>,
ವತ,adverb
ಕೃಷ್ಣಾ,noun
ಸೋವಚ,verb
ವತ,adverb
ಕೃಷ್ಣಾ,noun
ಸೋವಚ,verb
<END>,
<START>,
ಹೇ!,inetrjection
ಕೃಷ್ಣಾ,noun
ಸಮಯ್,noun
ಖುಟಗೀಚ,verb
ಸಮಯ,noun
ಖುಟಗೀಚ,verb
<END>,
<START>,
ಹೇ!,inetrjection
ಕೃಷ್ಣಾ,noun
ತಾರ,pronoun
ಮುಂಡೋ,noun
ಧೋಲ,verb
ತಾರ,pronoun
ಮುಂಡೋ,noun
ಧೋಲ,verb
<END>,
<START>,
ಹೇ!,inetrjection
ಕೃಷ್ಣಾ,noun
ದೂದ್,noun
ಪಿ,verb
ದೂದ್,noun
ಪಿ,verb
<END>,
<START>,
ತು,pronoun
ಅತ,adverb
ಖತರ್ನಾಕ,adjective
ವಾಸ,verb
ಆರಿಚ,verb
ಕೇನ,preposition
ಕೆರೋಚಿ,verb
<END>,
<START>,
ಹೇ!,inetrjection
ಕೃಷ್ಣಾ,noun
ಧಯಿ,noun
ಪಿ,verb
ಧಯಿ,noun
ಪಿ,verb
<END>,
<START>,
ತು,pronoun
ಈ,pronoun
ಖಾಟೊ,adjective
ಚ,verb
ಕೇನ,preposition
ಕೇಚಿ,verb
<END>,
<START>,
ಹೇ!,inetrjection
ಕೃಷ್ಣಾ,noun
ಜಾನ್ವರ್,noun
ಛೋಡ,verb
ಜಾನ್ವರ್,noun
ಛೋಡ,verb
<END>,
<START>,
ಕೃಷ್ಣಾ,noun
ವಾಸಳಿ,noun
ವಜಾಯೋ,verb
<END>,
<START>,
ವು,pronoun
ಜಾನ್ವರ್,noun
ಚರ,verb
ಜು,verb
ಕಿದೋ,verb
<END>,
<START>,
ಭಾಟಾ,noun
ಪರ,preposition
ಬೆಸೊ,verb
<END>,
<START>,
ಕೃಷ್ಣಾ,noun
ವೋರ,pronoun
ವಾಸಳಿ,noun
ವಜಾಯೋ,verb
<END>,
<START>,
ಕೃಷ್ಣಾ,noun
ಅನ್,verb
ವೊನ,pronoun
ಯಶೋದಾ,noun
ಕು,verb
ಸಮಾಧಾನ,verb
ಕರಚ,verb
<END>,
<START>,
ಸೋವು,verb
ಕರ,verb
ಜೆ,preposition
ಬಾಲ,noun
ಕೃಷ್ಣಾ,noun
ರ,preposition
ಕಥಾ,noun
<END>,
<START>,
ಯಶೋದಾ,noun
ಕೃಷ್ಣಾ,noun
ನ,preposition
ದೂದ,noun
ಅನ,conjunction
ಧಯಿ,noun
ಪಿ,verb
ಕೇನ,preposition
ವಿನಂತಿ,verb
ಕರು,verb
ಕರ,verb
ಜೋಣ,preposition
ನಾಟಕೀಯ,noun
ಪ್ರಭಾವ,verb
ಪಡಚ,verb
<END>,
<START>,
ವೊ,pronoun
ವೊನ,pronoun
ಭಳೆರ,verb
ವಾಸ,preposition
ಬೇತಾಬ್,verb
ವೇನ,preposition
ದೂರ,verb
ಚ,verb
ಕೇನ,preposition
ದುಃಖ್,verb
ಕರಚ,verb
<END>,
<START>,
ಏಕ್,adjective
ಗೀದ,noun
ಶ್ರೀಕೃಷ್ಣಾ,noun
ಗೋಪಿಕಾನೂನ,noun
ಸತಾವ,verb
ಜೇಪರ,preposition
ಚ,verb
<END>,
<START>,
ಹೇ!,inetrjection
ಮುಂಡಾಗೇರ,noun
ದೆಶೆತಿ,noun
ಆಮ್ಲಿ,verb
ಜೋಣ,preposition
ಸುಂದರ್,adjective
ಛೋರಿ,noun
<END>,
<START>,
ಹೇ!,inetrjection
ಸುಂದರ್,adjective
ಛೋರಿ,noun
ಲಾರೇರ್,adverb
ದೇಶೇಮ್,noun
ಜಾಯೆಚಿ,verb
<END>,
<START>,
ತಾರ,pronoun
ಘಾಗರೋ,noun
ಸಾತ,adjective
ಫೀಟ್,noun
ಲಾಂಬೊ,adjective
ಚ,
<END>,
<START>,
ಅನ,conjunction
ತೀಸ್,adjective
ಫೀಟೇರ್,noun
ಬೆಲ್ಟ್,noun
<END>,
<START>,
ಹೇ!,inetrjection
ಮುಂಡಾಗೇರ,preposition
ದೆಶೆತಿ,noun
ಆಮ್ಲಿ,verb
ಜೋಣ,preposition
ಸುಂದರ್,adjective
ಛೋರಿ,noun
<END>,
<START>,
ಹೇ!,inetrjection
ಕೃಷ್ಣಾ,noun
ಈ,pronoun
ಕಾಲಾತೀತ,noun
ಚ,verb
<END>,
<START>,
ಛೋರಾ,noun
ಘರೆಮ್,noun
ರೋರೋಚ,verb
<END>,
<START>,
ಮನ್,pronoun
ವಾಟ್,noun
ದ,verb
ಹೇ!,inetrjection
ಕೃಷ್ಣಾ,noun
<END>,
<START>,
ಹೇ!,inetrjection
ಹಠಮಾರಿ,adjective
ಕೃಷ್ಣಾ,noun
ಮನ,pronoun
ವಾಟ,noun
ದ,verb
ವಾಟ್,noun
ದ,verb
<END>,
<START>,
ಹೇ!,inetrjection
ಮುಂಡಾಗೇರ,preposition
ದೆಶೆತಿ,noun
ಆಮ್ಲಿ,verb
ಜೋಣ,preposition
ಸುಂದರ್,adjective
ಛೋರಿ,noun
<END>,
<START>,
ಶ್ರೀ,noun
ಕೃಷ್ಣಾ,noun
ಗೋಪಿಕಾನ,noun
ಸತಾವ,verb
ಜೋಣ,preposition
ಅತ,adverb
ಏಕ,adjective
ಸುಂದರ,adjective
ಚಿತ್ರ,verb
ಚ,verb
<END>,
<START>,
ಗೋಪಿಕಾರ,noun
ಸುಂದರತಾನ,adjective
ಘಣ,adjective
ಛಂದ,adjective
ವರ್ಣನ,verb
ಕರಮಲೆಚ,verb
<END>,
<START>,
ವೋರ,pronoun
ಸುಂದರತಾ,adjective
ತಿ,preposition
ಮೋಹಿತ್,verb
ವೇನ,verb
ಕೃಷ್ಣಾ,noun
ವೊನ,pronoun
ಬಾಧಾ,verb
ಘಾಲಚ,verb
<END>,
<START>,
ವು,pronoun
ವೋರ್,pronoun
ಛೋರಾನ,noun
ಘರೇಮ,noun
ಛೋಡಮಲಿ,verb
ಜೇತಿ,preposition
ವು,pronoun
ಕೃಷ್ಣಾತಿ,noun
ಬಚೆರ್,verb
ಕೊಶಿಸ್,verb
ಕರಚ,verb
<END>,
<START>,
ಶ್ರೀಕೃಷ್ಣಾರ,noun
ನಟ್ಖಟ್,noun
ಸ್ವಭಾವ,noun
ಅನ,conjunction
ಗೋಪಿಕಾನೂರ,noun
ರೋಮ್ಯಾನ್ಸ್,noun
ಘಣ,adjective
ಛಂದ,adjective
ಚಿತ್ರಿತ್,verb
ಕರಮಲೆಚ,verb
<END>,
<START>,
ಅಸಜ್,preposition
ಏಕ್,adjective
ಗೀದ,noun
ರಾಜಸ್ಥಾನೇರ,noun
ರಜಪೂತ,noun
ಅನ,conjunction
ಮಾರ್ವಾಡಿನುಮ,noun
ಬಿ,preposition
ದೇಕೇನ,verb
ಮಳಚ,verb
<END>,
<START>,
ವೊ,pronoun
ನಾಚತೆ,noun
ಗೀದಗಾತೆ,noun
ಏಕ್,adjective
ವೇನ,verb
ಪರಮಾನಂದ,verb
ಪ್ರಾಪ್ತ,verb
ಕರಚ,verb
<END>,
<START>,
ಏ,pronoun
ಸಾಕಿನುಮ,noun
ಪೆಹೇಲಿರ,noun
ವೇಷ,noun
ಚ,verb
<END>,
<START>,
ಪ್ರಶ್ನ,noun
ಅನ,conjunction
ಉತ್ತರೆರ,noun
ರೂಪ,noun
<END>,
<START>,
ಓ!,inetrjection
ಮುಖಿಯಾ,noun
ಕಾಂದೆ,noun
ಪರ,preposition
ಜಾಲ,noun
ಲೇಜಾವಚ,verb
<END>,
<START>,
ಅನ,conjunction
ಯೇಡೊ,noun
ರಮ್ಮೆನ,verb
ಜೋ,verb
<END>,
<START>,
ಮಾರೋ,verb
ಮತ,preposition
ಮರಮಲ,verb
ಜೇನ,preposition
ಲಾವೋ,verb
ಮತ್,verb
<END>,
<START>,
ಬಗರ್,verb
ಶಿಕಾರೆರ್,noun
ಘರೇನ್,noun
ಆವೋ,verb
ಮತ,verb
<END>,
<START>,
ಓ!,inetrjection
ನಾಯಿಕಾ,noun
ಹಮ್,pronoun
ಯೇಡೊ,noun
ರಮ್ಮೆನ,verb
ಜಾರೆಚಾ,verb
<END>,
<START>,
ಹಮಾರ್,pronoun
ಕಾಂದೇಪರ,noun
ಜಾಲ್,noun
ಪಾಡಲೇನ,verb
<END>,
<START>,
ಹಮ್,pronoun
ಮರಮಲ,verb
ಜೇನ,preposition
ಲಾಮಾನಿ,verb
<END>,
<START>,
ಹಮ್,pronoun
ಹೊಟೋ,noun
ಆಯೇಕತೋ,verb
ಇಂಡಾ,noun
ಲಾಮಾಚಾ,verb
<END>,
<START>,
ಹನು,preposition
ಮಾಟಿನೂರ್,noun
ಏಕ್,adjective
ಗುಂಪ,noun
ಬಾಯಿಗೋಳೇರ್,noun
ಏಕ್,adjective
ಗುಂಪೇನ,noun
ಪ್ರಶ್ನೆ,verb
ಕರಚ,verb
<END>,
<START>,
ಓ!,inetrjection
ಬಾಯಿಯೋ,noun
ಖಾಳಯಾನ,noun
ಜಾವೋ,verb
ಅನ,conjunction
ಪಾಣಿ,noun
ಭರಲಾವೋ,verb
<END>,
<START>,
ಖಾಳಯಾರ,noun
ಪಾಣಿ,noun
ಲಾವೊಮತ್,verb
<END>,
<START>,
ವಾವಡಿರ,noun
ಪಾಣಿ,noun
ಲಾವೊಮತ್,verb
<END>,
<START>,
ಬಗರ್,preposition
ಪಾಣಿರ,noun
ಘರೇನ್,noun
ಆವೊಮತ್,verb
<END>,
<START>,
ತೀಜೆ,noun
ಓ!,preposition
ಘಾಲೊಮತ್,verb
ಬಾಯಿಯೋ,noun
<END>,
<START>,
ಓ!,inetrjection
ಮಾಟಿವೋ,noun
ಖಾಳಯಾನ,noun
ಜಾವೋ,verb
<END>,
<START>,
ಓ!,inetrjection
ವೀರ,adjective
ಹಮ್,pronoun
ಪಾಣಿ,noun
ಲಾಮಾಚಾ,verb
<END>,
<START>,
ಹಮ್,pronoun
ಖಾಳಯಾರ,noun
ಪಾಣಿ,noun
ಲಾಮಾನಿ,verb
<END>,
<START>,
ಹಮ್,pronoun
ವಾವಡಿರ,noun
ಪಾಣಿ,noun
ಲಾಮಾನಿ,verb
<END>,
<START>,
ಹಮ್,pronoun
ಅಂಗಡಿನ,noun
ಜಾನ,verb
ನಾರಳೇರ,noun
ಪಾಣಿ,noun
ಲಾಮಾಚಾ,verb
<END>,
<START>,
ಅನ,conjunction
ತೀಜ್,noun
ಲಗಾಡೋ,verb
ಓ!,inetrjection
ಕಾರ್ಯದರ್ಶಿ,noun
<END>,
<START>,
ಯೇ,pronoun
ಹಬ್ಬಾನ,noun
ಹಿಂದುನೋ,noun
ಶಿವ,noun
ಅನ,conjunction
ಪಾರ್ವತೀರ,noun
ಪೂಜಾರ,verb
ವಾಸ,preposition
ಕರಚ,verb
<END>,
<START>,
ರಾಜಸ್ಥಾನೇಮ,noun
ಅನ,conjunction
ಭಾರತೇರ,noun
ದೂಸರ್,noun
ಭಾಗೇಮ,noun
ಯೇ,pronoun
ಹಬ್ಬಾನ,noun
ಕರಚ,verb
<END>,
<START>,
ಪೂಜಾರ,noun
ಹಿನ್ನೆಲೆ,noun
ಶ್ರೀಕೃಷ್ಣಾ,noun
ಅನ,conjunction
ರಾಧಿಕಾ,noun
ಚ,verb
<END>,
<START>,
ಯೆರ,pronoun
ಕಾರಣ,noun
ವೂನೂರ್,pronoun
ಶ್ರೀಕೃಷ್ಣಾರ,noun
ಭಕ್ತಿ,verb
ಚ,verb
<END>,
<START>,
ಈ,pronoun
ಹಿಂದುನೂರ,noun
ಸೆತ್ತಿ,noun
ಪ್ರಮುಖ,noun
ಹಬ್ಬಾ,noun
ಚ,verb
<END>,
<START>,
ಯೇ,pronoun
ಹಬ್ಬಾಮ,noun
ಧೂಮಧಾಮೇತಿ,noun
ಪೂಜಾ,verb
ಕರಚ,verb
<END>,
<START>,
ವೊ,pronoun
ಘರೇನ್,noun
ಜಾವ,verb
ಜನಾ,preposition
ವಾಟೆಪರ,noun
ಸೇಜ,noun
ಗುಂಪೆನುನ,noun
ಉದ್ದೇಶ,noun
ಕರನ,verb
ಗೀದಗಾವಚ,verb
<END>,
<START>,
ಸೇನಜ್,noun
ಆಚೊ,adjective
ವೇರ,verb
ಮನೋಭಾವ,noun
ಗೀದೆಮ,verb
ವ್ಯಕ್ತ,verb
ವಚ,verb
<END>,
<START>,
ಓ!,interjection
ದೀಪಾವಳಿ,noun
ತು,pronoun
ನವೋ,adjective
ವರ್ಸೆರ,noun
ಮುನ್ನುಡಿ,noun
ಚಿ,verb
<END>,
<START>,
ಹಮ್,pronoun
ತೋನ,pronoun
ವಜಾಳೆತಿ,noun
ಪೂಜಾ,verb
ಕರಾಚಾ,verb
<END>,
<START>,
ಓ!,interjection
ದೇವಿ,noun
ಮಾತಾ,noun
ಹಮ್,pronoun
ತೋನ,pronoun
ವಜಾಳೆತಿ,noun
ಪೂಜಾ,verb
ಕರಾಚಾ,verb
<END>,
<START>,
ಓ!,interjection
ಜಗದಂಬಾ,noun
ದೇವಿ,noun
ಹಮ್,pronoun
ತೋನ,pronoun
ವಜಾಳೆತಿ,noun
ಪೂಜಾ,verb
ಕರಾಚಾ,verb
<END>,
<START>,
ಓ!,interjection
ಜಗದಂಬಾ,noun
ದೇವಿ,noun
ಹಮ್,pronoun
ತೋನ,pronoun
ವಜಾಳೆತಿ,noun
ಪೂಜಾ,verb
ಕರಾಚಾ,verb
<END>,
<START>,
ಮಾಟಿನೊ,noun
ವೂನೂರ,pronoun
ಸಾಮರ್ಥ್ಯ,adjective
ರ,preposition
ಜತ್ರಾ,adjective
ಪೀಸಾ,noun
ಉಡುಗೊರೆ,noun
ದಚ,verb
<END>,
<START>,
ಈ,pronoun
ಸೇಜ,noun
ಸಂಪ್ರದಾಯ,noun
ನೋ,preposition
ಎಕಜ್,adjective
ಮೂಲ,noun
ತಿ,preposition
ಉತ್ಪತ್ತಿ,verb
ವೇಮಲಿಚ,verb
<END>,
<START>,
ಯೇ,pronoun
ಸಂಪ್ರದಾಯನುನ,noun
ವಿಭಿನ್ನ,noun
ಪ್ರದೇಶೇಪರ,noun
ಕರಚ,verb
<END>,
<START>,
ವೊ,pronoun
ಸಮಯ್,noun
ಪರ,preposition
ವೊ,pronoun
ಗೀದೆ,noun
ಗೀದಗಾವಚ,verb
<END>,
<START>,
ಗೋಬರೇರ,noun
ಪೂಜಾ,verb
ಪವಿತ್ರ,noun
ಗಾವಾಡಿರ,noun
ಪೂಜಾರ,noun
ಪ್ರತೀಕ್,noun
ಚ,verb
<END>,
<START>,
ವೂನೂರ್,pronoun
ಜಾನ್ವರೇನುಮ,noun
ಪವಿತ್ರ,noun
ಗಾವಡಿನ,noun
ಪ್ರಮುಖ,noun
ಸ್ಥಾನ,noun
ಚ,verb
<END>,
<START>,
ವೊ,pronoun
ಜಾನ್ವರೇನುನ,noun
ಪ್ರೀತಿ,noun
ಅನ,conjunction
ಭಕ್ತಿತಿ,noun
ಪೂಜಾ,verb
ಕರಚ,verb
<END>,
<START>,
ವೊ,pronoun
ವೊನ,pronoun
ವೂನೂರ್,pronoun
ಧನ್,noun
ಸಮ್ಜಚ,verb
<END>,
<START>,
ಗೋಬರ್ಧನ,noun
ಪೂಜಾ,verb
ಕತೋ,preposition
ಗಾವಡಿರ,noun
ಪೂಜಾ,verb
<END>,
<START>,
ಮಾರ್ವಾಡಿ,noun
ಲೋಗುಮ್,noun
ಬಿ,preposition
ಈ,pronoun
ಸಂಸ್ಕಾರ,noun
ದೇಕ್,verb
ಸಕಾಚಾ,verb
<END>,
<START>,
ಓ!,interjection
ಮಾರ,pronoun
ಸುಂದರಿ,adjective
ತಾರ,pronoun
ಘಾಗರೋ,noun
ಸೋಳಾಹ,adjective
ಮಾರ,noun
ಚೋಡೋಚ,verb
<END>,
<START>,
ನೌ,adjective
ಮಾರೆರ,noun
ಡೋರ,noun
ಅನ,conjunction
ಟೈ,noun
ಚ,verb
<END>,
<START>,
ತು,pronoun
ಚಾಲೆಚಿ,verb
ಜನಾ,preposition
ಘಾಗರೋ,noun
ಅನ,verb
ಡೋರ್,noun
ದೊಯೀ,adjective
ಹಾಲಚ,verb
<END>,
<START>,
ತು,pronoun
ಚಾಲ,noun
ಜನಾ,preposition
ಆಂಗ,preposition
ಲಾರ,preposition
ಹಾಲಚ,verb
<END>,
<START>,
ಓ!,interjection
ಮಾರ,pronoun
ಸುಂದರಿ,adjective
ತಾರ,pronoun
ಕಾಚಳಿ,noun
ಸೋಳಾಹ,adjective
ಕಾಚೆ,noun
ಚ,verb
<END>,
<START>,
ತಾರ,pronoun
ಚಮತ್ಕಾರಿ,noun
ಕಾಚೆ,noun
ಚ,verb
<END>,
<START>,
ವೋರಾ,pronoun
ಸುಂದರತಾ,adjective
ತಿ,preposition
ಮುಗ್ಧ,verb
<END>,
<START>,
ವೋರ್,pronoun
ಕನ,adverb
ಏಕ್,adjective
ಶಾನದಾರ,noun
ಕಾಚೇರೋ,noun
ಘಾಗರೋ,noun
ಚ,verb
<END>,
<START>,
ಚಾಲಜನಾ,verb
ದಿಕಾಯೇನ,verb
ಘಾಗರೇರ್,noun
ಪರ,preposition
ಏಕ,adjective
ಕೊಡಿರ,noun
ಡೋರ್,noun
ಚ,verb
<END>,
<START>,
ವು,pronoun
ಕಾಚೇಪರ,noun
ವಜಾಳೋ,noun
ಪಡ,verb
ಜನಾ,preposition
ವೋರ,pronoun
ಸುಂದರತಾರ,adjective
ಪ್ರಶಂಸೆ,verb
ಕರಚ,verb
<END>,
<START>,
ಈ,pronoun
ಗೀದ,noun
ಕುವಾರೇರ,noun
ಕಲ್ಪನೆ,noun
ಅನ,conjunction
ಛೋರೀಪರ,noun
ವೋರ,pronoun
ಪ್ರೇಮೆರ,noun
ಪ್ರಮಾಣ,noun
ಚ,verb
<END>,
<START>,
ಭಾರತೇರ,noun
ಸಂಸ್ಕೃತಿ,noun
ಅನ,conjunction
ಸಂಪ್ರದಾಯರ,noun
ಪ್ರತೀಕ,noun
ಹೋಳಿನ,noun
ಪೂರಾ,adjective
ಭಾರತೇಮ,noun
ಕರಚ,verb
<END>,
<START>,
ಹೋಳಿನ,noun
ಘಣ,adjective
ತರಹ,noun
ತಿ,preposition
ಹುರಪ್,verb
ಅನ,conjunction
ಜೊಶೆತಿ,verb
ಕರಚ,verb
<END>,
<START>,
ಹೋಳಿ,noun
ಆನಂದೇರ,noun
ಸಮಯ,noun
ಚ,verb
<END>,
<START>,
ಹೋಳಿ,noun
ರಿಸ್,noun
ಅನ,conjunction
ನಾಫ್ರತೇನ,noun
ಭುಲೇರ್,verb
ಸಮಯ್,noun
ಚ,verb
<END>,
<START>,
ತೆರಹ,adjective
ಅನ,conjunction
ಚೌದಹ,adjective
ಸೇಭೇಳನ,verb
ಸತ್ತಾಯಿಸ್,adjective
<END>,
<START>,
ವೊ,pronoun
ದೂಸರ್,noun
ದೂಸರ್,noun
ರಂಗ್,adjective
ರೇಡನ್,verb
ಹೋಳಿ,noun
ರಮ್ಮೇನಿ,verb
<END>,
<START>,
ಭಾರತೇರ,noun
ವಸಂತ,noun
ಹಬ್ಬಾಮ,noun
ಪೆಹಲೆ,adverb
ಛೋರಾನೂರ,noun
ಜನ್ಮ,noun
ದಾಡೆರ್,noun
ರಸಮೇ,noun
ಚಾಲುವಚ,verb
<END>,
<START>,
ಛೋರಾನೂರ,noun
ಜನ್ಮದಾಡೇರ,noun
ರಸಮೇನುಮ,noun
ಗಾಮೇರ,noun
ಮುಖಂಡೆನುನ,noun
ಉಡುಗೊರೆ,noun
ದಚ,verb
<END>,
<START>,
ಏಕ್,adjective
ಏಕ್,adjective
ಸಲಾ,adverb
ಹೊಲಸ,adjective
ಗೀದೆ,noun
ಗೀದಗಾವಚ,verb
<END>,
<START>,
ಸೇಜ,noun
ಮಾಟಿನೊ,noun
ನಾಚತೆ,verb
ಗೀದಗಾತೆ,verb
ಕುವಾರೆ,noun
ಛಿಜ್ಯಪರೇಮ,noun
ಭಳಚ,verb
<END>,
<START>,
ಮಾಟಿನೊ,noun
ಅನ,conjunction
ಕುವಾರೆ,noun
ಛಿಜ್ಯಪರ,noun
ರಾತ,noun
ಭಾರ,noun
ಜಾವಚ,verb
<END>,
<START>,
ಟೆಂಟ್,noun
ಲಕಡಿತಿ,noun
ಕರಮಲೆಚ,verb
<END>,
<START>,
ಟೆಂಟೆಮ್,noun
ಹಾತೆತಿ,noun
ಕರಮಲೆ,verb
ಜೋಣ,preposition
ವೂನೇರ್,pronoun
ಝಾಡಿತಿ,noun
ಢಾಕಮಲೆ,noun
ಜೋಣ,preposition
ಕೃಷಿರ,noun
ಸಾಮಾನ್,noun
ಚ,verb
<END>,
<START>,
ಬಾಯಿಗೋಳೇ,noun
ಪೂರಾ,adjective
ರಾತ,noun
ಜಸ್ನ,verb
ಕರೇನ,verb
ಗೋಳಾವಚ,verb
<END>,
<START>,
ಬಾಯಿಗೋಳೇ,noun
ಶಾಕಾಹಾರಿ,noun
ಮಿಟೋ,noun
ಖಾಣೊ,noun
ಕರೇನ,verb
ಭಾರ,noun
ಗೋಳಾವಚ,verb
<END>,
<START>,
ಗೀದೆ,noun
ನಾಚೆರೋ,verb
ಮಜಾಕ,verb
ಅನ,conjunction
ಮಜಾಕೆಮ,noun
ಲಡೆರೋ,verb
ಅಜಿ,adverb
ಘಣ,adjective
ರಚ,verb
<END>,
<START>,
ವೊ,pronoun
ಲಾರೇರ,adverb
ಹೋಳಿರ,noun
ಪಚ,adverb
ಯೆಮಲೆಜೆ,verb
ಛಿಜ್ಯಪರ,noun
ಅನ,conjunction
ವೂನೂರ,pronoun
ಬಾಪೇನ,noun
ನೇತೃತ್ವ,noun
ದಚ,verb
<END>,
<START>,
ವೊ,pronoun
ಅಂಗಾರೆನ,noun
ಮಾರೇನಿ,verb
ಕಾ,verb
ಕತೋ,preposition
ಈ,pronoun
ಕತ್ರಾಕೋ,adjective
ಲಡಾಯಿನುಮ,noun
ಪೆಹಲೆ,adverb
ಚ,verb
<END>,
<START>,
ಅಂಗಾರೆನ,noun
ಅಜಿ,adverb
ಫರನ,noun
ಲಗಾಡೇನ,verb
ಕೊಲ್ಯಾ,noun
ಗೋಳಾಕರಚ,verb
<END>,
<START>,
ಲಾರ್ತಿ,adverb
ಛಿಜಯಾಪರ,noun
ರೇನಿ,verb
ಜೋಣ,preposition
ಮಾ,noun
ಬಾಪ,noun
ವೂನುಮ,pronoun
ಭಳಚ,verb
<END>,
<START>,
ವು,pronoun
ವೂನೂರ,pronoun
ಪೂರ್ವಜೆನೂರ,noun
ಸೆತ್ತಿ,noun
ಬುಡೋ,adjective
ಗುರು,noun
ಚ,verb
<END>,
<START>,
ಹೋಳಿನ,noun
ಅಬ,adverb
ವು,pronoun
ಕು,verb
ಕ,verb
ಜು,verb
ಕರಚ,verb
<END>,
<START>,
ಘೇರ್,noun
ಮಲಿ,preposition
ಜೋಣ,preposition
ಕೋಟೆರ,noun
ನಡು,noun
ಏಕ,adjective
ದೇವೆರ,noun
ಗುಡಿ,noun
ಚ,verb
<END>,
<START>,
ಮಾತೆಪರ,noun
ಚಂದನೆರ,noun
ಟಿಕೋ,noun
ಲಗಾಡಚ,verb
<END>,
<START>,
ವೋರ,pronoun
ಜಮಣಿ,noun
ವಡಿ,adverb
ಪಾಣಿ,noun
ಭರೋ,verb
ಜೋಣ,preposition
ಏಕ,adjective
ವಾವಡಿ,noun
ಚ,verb
<END>,
<START>,
ವೋರ,pronoun
ಡಾವಳಿ,noun
ವಡಿ,adverb
ಏಕ,adjective
ಹರೋ,adjective
ಬಗೀಚಾ,noun
ಚ,verb
<END>,
<START>,
ಮಾಟಿನೊ,noun
ವೂನೂರ,pronoun
ಘರೇರ,noun
ದೇವೇನ,noun
ಧೊಗೇನ್,verb
,
ವೂನೂರ,pronoun
ಘರೇನ್,noun
ವಾಪಸ್,verb
ಆವಚ,verb
<END>,
<START>,
ಏರ್,pronoun
ಬದಲೇಮ,noun
ಡಾವ,noun
ನೊ,preposition
ವೂನುನ್,pronoun
ಆಶಿರ್ವಾದ್,verb
ದಚ,verb
<END>,
<START>,
ಲಾರ್ತಿ,adverb
ಕುವಾರೆ,noun
ಛಿಜಯಾಪರ,noun
ಏಕ,adjective
ದಾಡೆರ,noun
ನಾಚೇರ,verb
ಕಾರ್ಯಕ್ರಮೇರ,noun
ಜವಾಬ್ದಾರಿ,noun
ಪೂರಾ,adjective
ಕರಚ,verb
<END>,
<START>,
ಏ,pronoun
ಆಂಗೆರ,adverb
ವರ್ಸೆರ,noun
ದೇವೆರ್,noun
ಆಶಿರ್ವಾದೆರ,verb
ಮನವಿ,verb
ಕರಚ,verb
<END>,
<START>,
ಯೇನ,pronoun
ಹೋಳಿಮ,noun
ವಿಶೇಷ,noun
ರೂಪೇಮ,noun
ಗೀದಗಾವಚ,verb
<END>,
<START>,
ಏ!,interjection
ಭಾಯಿಯೋ,noun
ಅತ್ರಾಯಿ,noun
